episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
195,38992,-200.0,200,0,0.2240791000000001,155,45,0,37993,0.00014343898510560393
196,39192,-200.0,200,0,0.2200991,154,46,0,38193,0.00020908161241095513
197,39392,-200.0,200,0,0.2161191,166,34,0,38393,5.108633195050061e-05
198,39592,-200.0,200,0,0.21213910000000002,161,39,0,38593,0.00042150524677708745
199,39792,-200.0,200,0,0.20815910000000004,153,47,0,38793,0.0004066852852702141
200,39992,-200.0,200,0,0.20417910000000006,156,44,0,38993,0.005252988077700138
201,40192,-200.0,200,0,0.20019910000000007,154,46,0,39193,9.362571290694177e-05
202,40392,-200.0,200,0,0.19621909999999998,169,31,0,39393,3.242713864892721e-05
203,40592,-200.0,200,0,0.1922391,160,40,0,39593,0.0009621558128856122
204,40792,-200.0,200,0,0.1882591,163,37,0,39793,0.002732610795646906
205,40992,-200.0,200,0,0.18427910000000003,162,38,0,39993,0.0010755432303994894
206,41192,-200.0,200,0,0.18029910000000005,163,37,0,40193,0.00032356035080738366
207,41392,-200.0,200,0,0.17631909999999995,157,43,0,40393,0.0006109077367000282
208,41592,-200.0,200,0,0.17233909999999997,174,26,0,40593,0.0005844137631356716
209,41792,-200.0,200,0,0.16835909999999998,164,36,0,40793,0.0002703653590288013
210,41992,-200.0,200,0,0.1643791,171,29,0,40993,3.278677468188107e-05
211,42192,-200.0,200,0,0.16039910000000002,170,30,0,41193,0.0006860960857011378
212,42392,-200.0,200,0,0.15641910000000003,174,26,0,41393,0.0001855680748121813
213,42592,-200.0,200,0,0.15243909999999994,167,33,0,41593,0.0003102379268966615
214,42792,-200.0,200,0,0.14845909999999995,170,30,0,41793,0.0073064775206148624
215,42992,-200.0,200,0,0.14447909999999997,168,32,0,41993,0.0009346773149445653
216,43192,-200.0,200,0,0.1404991,176,24,0,42193,0.0004909171257168055
217,43392,-200.0,200,0,0.1365191,186,14,0,42393,0.0001323089236393571
218,43592,-200.0,200,0,0.1325390999999999,160,40,0,42593,0.002166027668863535
219,43792,-200.0,200,0,0.12855909999999993,173,27,0,42793,0.0003761068219318986
220,43992,-200.0,200,0,0.12457909999999994,167,33,0,42993,0.0005325475940480828
221,44192,-200.0,200,0,0.12059909999999996,177,23,0,43193,0.0002729357802309096
222,44392,-200.0,200,0,0.11661909999999998,183,17,0,43393,0.011550991795957088
223,44592,-200.0,200,0,0.1126391000000001,177,23,0,43593,0.0006935916608199477
224,44792,-200.0,200,0,0.10865910000000001,173,27,0,43793,9.791844058781862e-05
225,44992,-200.0,200,0,0.10467910000000002,174,26,0,43993,0.00046339156688190997
226,45192,-200.0,200,0,0.10069910000000004,174,26,0,44193,0.0027684741653501987
227,45392,-200.0,200,0,0.09671910000000006,187,13,0,44393,0.0014218121068552136
228,45592,-200.0,200,0,0.09273910000000007,193,7,0,44593,0.00077777513070032
229,45792,-200.0,200,0,0.08875910000000009,179,21,0,44793,0.0007627984159626067
230,45992,-200.0,200,0,0.0847791,179,21,0,44993,0.0007896262686699629
231,46192,-200.0,200,0,0.08079910000000001,189,11,0,45193,0.00037198292557150126
232,46392,-200.0,200,0,0.07681910000000003,187,13,0,45393,0.00020687053620349616
233,46592,-200.0,200,0,0.07283910000000005,180,20,0,45593,0.007052116096019745
234,46792,-200.0,200,0,0.06885910000000006,186,14,0,45793,0.05256171151995659
235,46992,-200.0,200,0,0.06487909999999997,187,13,0,45993,0.0010253768414258957
236,47192,-200.0,200,0,0.060899099999999984,189,11,0,46193,0.00019677808450069278
237,47392,-200.0,200,0,0.0569191,190,10,0,46393,0.017012787982821465
238,47592,-200.0,200,0,0.05293910000000002,186,14,0,46593,0.00034951098496094346
239,47792,-200.0,200,0,0.04895910000000003,197,3,0,46793,0.03405475616455078
240,47992,-200.0,200,0,0.04497910000000005,191,9,0,46993,0.0005128947086632252
241,48192,-200.0,200,0,0.040999099999999955,193,7,0,47193,0.003796160453930497
242,48392,-200.0,200,0,0.03701909999999997,198,2,0,47393,0.001285821432247758
243,48592,-200.0,200,0,0.03303909999999999,191,9,0,47593,0.000647492881398648
244,48792,-200.0,200,0,0.029059100000000004,194,6,0,47793,0.1073058694601059
245,48992,-200.0,200,0,0.02507910000000002,195,5,0,47993,0.06557625532150269
246,49192,-200.0,200,0,0.021099099999999926,192,8,0,48193,0.004034564830362797
247,49392,-200.0,200,0,0.017119099999999943,197,3,0,48393,0.0007347179343923926
248,49592,-200.0,200,0,0.01313909999999996,198,2,0,48593,0.006078982725739479
249,49792,-200.0,200,0,0.009159099999999976,196,4,0,48793,0.005476432852447033
250,49992,-200.0,200,0,0.005179099999999992,198,2,0,48993,0.02087010070681572
251,50192,-200.0,200,0,0.0050000000000000044,199,1,0,49193,0.0007294415263459086
252,50392,-200.0,200,0,0.0050000000000000044,200,0,0,49393,0.0010261621791869402
253,50592,-200.0,200,0,0.0050000000000000044,198,2,0,49593,0.0005206384230405092
254,50792,-200.0,200,0,0.0050000000000000044,199,1,0,49793,0.009891312569379807
255,50987,-195.0,195,1,0.0050000000000000044,194,1,42,49988,0.0029536995571106672
256,51187,-200.0,200,0,0.0050000000000000044,200,0,0,50188,0.0033727202098816633
257,51387,-200.0,200,0,0.0050000000000000044,200,0,0,50388,0.0065798647701740265
258,51587,-200.0,200,0,0.0050000000000000044,198,2,0,50588,0.0002053335338132456
259,51787,-200.0,200,0,0.0050000000000000044,200,0,0,50788,0.006135179195553064
260,51987,-200.0,200,0,0.0050000000000000044,199,1,0,50988,0.0035675608087331057
261,52187,-200.0,200,0,0.0050000000000000044,199,1,0,51188,0.0010430427500978112
262,52387,-200.0,200,0,0.0050000000000000044,200,0,0,51388,0.004006228409707546
263,52568,-181.0,181,1,0.0050000000000000044,180,1,44,51569,0.07250341773033142
264,52744,-176.0,176,1,0.0050000000000000044,174,2,43,51745,0.007034795358777046
265,52828,-84.0,84,1,0.0050000000000000044,84,0,22,51829,0.07693012058734894
266,53028,-200.0,200,0,0.0050000000000000044,200,0,0,52029,0.03670400753617287
267,53228,-200.0,200,0,0.0050000000000000044,200,0,0,52229,0.01213111262768507
268,53428,-200.0,200,0,0.0050000000000000044,197,3,0,52429,0.026078728958964348
269,53628,-200.0,200,0,0.0050000000000000044,198,2,0,52629,0.0386892594397068
270,53828,-200.0,200,0,0.0050000000000000044,200,0,0,52829,0.04239519312977791
271,54028,-200.0,200,0,0.0050000000000000044,199,1,0,53029,0.010074816644191742
272,54125,-97.0,97,1,0.0050000000000000044,97,0,38,53126,0.013794338330626488
273,54325,-200.0,200,1,0.0050000000000000044,198,2,45,53326,0.036998093128204346
274,54525,-200.0,200,0,0.0050000000000000044,199,1,0,53526,0.008736249059438705
275,54725,-200.0,200,0,0.0050000000000000044,198,2,31,53726,0.2878239154815674
276,54870,-145.0,145,1,0.0050000000000000044,144,1,30,53871,0.04374074935913086
277,55070,-200.0,200,0,0.0050000000000000044,197,3,0,54071,0.06352052837610245
278,55270,-200.0,200,0,0.0050000000000000044,200,0,0,54271,0.05882938578724861
279,55421,-151.0,151,1,0.0050000000000000044,151,0,45,54422,1.40293288230896
280,55621,-200.0,200,0,0.0050000000000000044,197,3,0,54622,0.047857463359832764
281,55821,-200.0,200,0,0.0050000000000000044,199,1,0,54822,0.06986933201551437
282,56021,-200.0,200,0,0.0050000000000000044,200,0,0,55022,0.021141357719898224
283,56221,-200.0,200,0,0.0050000000000000044,198,2,0,55222,0.047381021082401276
284,56421,-200.0,200,0,0.0050000000000000044,198,2,18,55422,0.06530675292015076
285,56573,-152.0,152,1,0.0050000000000000044,152,0,38,55574,0.08030681312084198
286,56731,-158.0,158,1,0.0050000000000000044,157,1,53,55732,0.08644328266382217
287,56884,-153.0,153,1,0.0050000000000000044,152,1,43,55885,0.05674857646226883
288,57038,-154.0,154,1,0.0050000000000000044,153,1,45,56039,0.1362593173980713
289,57188,-150.0,150,1,0.0050000000000000044,150,0,54,56189,0.03762015327811241
290,57338,-150.0,150,1,0.0050000000000000044,149,1,47,56339,0.15731403231620789
291,57490,-152.0,152,1,0.0050000000000000044,151,1,44,56491,0.07464867830276489
292,57655,-165.0,165,1,0.0050000000000000044,164,1,55,56656,0.15865391492843628
293,57806,-151.0,151,1,0.0050000000000000044,151,0,41,56807,0.15824183821678162
294,57959,-153.0,153,1,0.0050000000000000044,153,0,52,56960,0.14319439232349396
295,58109,-150.0,150,1,0.0050000000000000044,149,1,53,57110,0.2752191126346588
296,58300,-191.0,191,1,0.0050000000000000044,189,2,65,57301,0.12296532094478607
297,58500,-200.0,200,0,0.0050000000000000044,200,0,0,57501,0.10697401314973831
298,58655,-155.0,155,1,0.0050000000000000044,155,0,55,57656,0.17083342373371124
299,58807,-152.0,152,1,0.0050000000000000044,152,0,52,57808,0.40125054121017456
300,58912,-105.0,105,1,0.0050000000000000044,104,1,52,57913,0.12477835267782211
301,59010,-98.0,98,1,0.0050000000000000044,98,0,45,58011,0.30708011984825134
302,59210,-200.0,200,0,0.0050000000000000044,199,1,7,58211,0.40239423513412476
303,59314,-104.0,104,1,0.0050000000000000044,103,1,42,58315,0.2718878388404846
304,59514,-200.0,200,0,0.0050000000000000044,200,0,7,58515,0.17664504051208496
305,59714,-200.0,200,0,0.0050000000000000044,196,4,0,58715,0.25624072551727295
306,59914,-200.0,200,0,0.0050000000000000044,199,1,2,58915,0.21403935551643372
307,60001,-87.0,87,1,0.0050000000000000044,85,2,33,59002,0.3827286660671234
308,60201,-200.0,200,0,0.0050000000000000044,197,3,0,59202,0.15340206027030945
309,60401,-200.0,200,0,0.0050000000000000044,199,1,0,59402,0.12301662564277649
310,60587,-186.0,186,1,0.0050000000000000044,186,0,58,59588,0.17307642102241516
311,60787,-200.0,200,0,0.0050000000000000044,200,0,15,59788,0.1859380602836609
312,60987,-200.0,200,0,0.0050000000000000044,199,1,27,59988,0.1385202407836914
313,61187,-200.0,200,0,0.0050000000000000044,198,2,0,60188,0.18907606601715088
314,61282,-95.0,95,1,0.0050000000000000044,95,0,26,60283,0.20171694457530975
315,61482,-200.0,200,0,0.0050000000000000044,200,0,0,60483,0.12538838386535645
316,61634,-152.0,152,1,0.0050000000000000044,151,1,45,60635,0.2125663161277771
317,61735,-101.0,101,1,0.0050000000000000044,101,0,29,60736,0.33595025539398193
318,61935,-200.0,200,0,0.0050000000000000044,199,1,0,60936,0.31050097942352295
319,62023,-88.0,88,1,0.0050000000000000044,87,1,30,61024,0.44676727056503296
320,62187,-164.0,164,1,0.0050000000000000044,161,3,48,61188,0.22625797986984253
321,62275,-88.0,88,1,0.0050000000000000044,88,0,29,61276,0.3555937707424164
322,62430,-155.0,155,1,0.0050000000000000044,153,2,86,61431,3.6700215339660645
323,62592,-162.0,162,1,0.0050000000000000044,161,1,47,61593,0.0937352254986763
324,62737,-145.0,145,1,0.0050000000000000044,145,0,48,61738,0.2400740534067154
325,62883,-146.0,146,1,0.0050000000000000044,146,0,49,61884,0.203660786151886
326,63032,-149.0,149,1,0.0050000000000000044,149,0,48,62033,0.2593998610973358
327,63181,-149.0,149,1,0.0050000000000000044,148,1,59,62182,0.2638116776943207
328,63325,-144.0,144,1,0.0050000000000000044,142,2,56,62326,0.36290931701660156
